long,lat,Total Stops,Total Citations,Total Accidents,Total Injuries,Total Fatalities,geometry,Stops per Accident,Accidents per Stops,Stops per Injury,Stops per Fatality,Normalized Total Accidents,Normalized Accidents per Stops,Normalized Total Citations,Normalized Total Fatalities,Normalized Total Injuries,Normalized Stops per Accident,Normalized Stops per Injury,Normalized Total Stops,Normalized Stops per Fatality,Accidents per Stop,Injuries per Stop,Fatalities per Stop,Normalized Normalized Total Citations,Normalized Injuries per Stop,Normalized Normalized Total Injuries,Normalized Fatalities per Stop,Normalized Normalized Total Fatalities,Normalized Normalized Stops per Fatality,Normalized Normalized Stops per Accident,Normalized Normalized Total Stops,Normalized Normalized Accidents per Stops,Normalized Normalized Total Accidents,Normalized Accidents per Stop,Normalized Normalized Stops per Injury
-77.35,39.13,58,13,0,0,0,POINT (-77.34999999999999 39.13),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.34325164713413275,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.44366043070844075,-0.17042508492675504,0.0,0.0,0.0,-0.3432516471341328,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.44366043070844075,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.35,39.245,394,8,4,3,0,POINT (-77.34999999999999 39.245),98.5,0.01015228426395939,131.33333333333334,0.0,-0.19042138961605895,-0.49936113626509937,-0.35255663114035624,-0.2042646668926003,-0.15489199102657533,0.4961270906981476,0.10476612128735488,-0.23235545824742493,-0.17042508492675504,0.01015228426395939,0.007614213197969543,0.0,-0.3525566311403563,-0.2257539504889059,-0.15489199102657536,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.4961270906981476,-0.23235545824742496,-0.4993611362650994,-0.19042138961605895,-0.49936113626509937,0.10476612128735491
-77.35,39.25,69,4,0,0,0,POINT (-77.34999999999999 39.25),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.36000061834533503,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.43674270839572893,-0.17042508492675504,0.0,0.0,0.0,-0.3600006183453351,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.43674270839572893,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.345,39.13,303,32,21,13,0,POINT (-77.345 39.13),14.428571428571429,0.06930693069306931,23.307692307692307,0.0,-0.011263864220418945,0.42422622577636987,-0.3078927079104835,-0.2042646668926003,0.13743896466218689,-0.38912070660415327,-0.34133769609555603,-0.28958388828895004,-0.17042508492675504,0.06930693069306931,0.0429042904290429,0.0,-0.30789270791048357,0.6793492171617079,0.1374389646621869,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.38912070660415327,-0.28958388828895004,0.4242262257763699,-0.011263864220418952,0.42422622577636987,-0.341337696095556
-77.34,39.13,88,20,1,0,0,POINT (-77.34 39.13),88.0,0.011363636363636364,0.0,0.0,-0.2220374235094072,-0.4804481757830384,-0.3302246695254199,-0.2042646668926003,-0.242591277733204,0.38556513130695114,-0.43758938610292986,-0.4247939153101358,-0.17042508492675504,0.011363636363636364,0.0,0.0,-0.33022466952541996,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.38556513130695114,-0.4247939153101358,-0.48044817578303844,-0.2220374235094072,-0.4804481757830384,-0.4375893861029298
-77.335,39.08,188,4,0,1,0,POINT (-77.33499999999999 39.08),0.0,0.0,188.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.36000061834533503,-0.2042646668926003,-0.21335818216432778,-0.5410493854954572,0.33877738082123404,-0.3619055306491192,-0.17042508492675504,0.0,0.005319148936170213,0.0,-0.3600006183453351,-0.28461667044598293,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.3619055306491192,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,0.3387773808212341
-77.335,39.13,45,15,1,1,0,POINT (-77.33499999999999 39.13),45.0,0.022222222222222223,45.0,0.0,-0.2220374235094072,-0.31091199774754713,-0.3395296535316434,-0.2042646668926003,-0.21335818216432778,-0.06721241667604387,-0.25175691529661404,-0.45183592071437295,-0.17042508492675504,0.022222222222222223,0.022222222222222223,0.0,-0.33952965353164344,0.14890533841959017,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.06721241667604388,-0.45183592071437295,-0.3109119977475472,-0.2220374235094072,-0.31091199774754713,-0.251756915296614
-77.325,39.125,39,8,0,0,0,POINT (-77.325 39.125),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.35255663114035624,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4556092237940339,-0.17042508492675504,0.0,0.0,0.0,-0.3525566311403563,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4556092237940339,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.325,39.26,64,40,3,0,0,POINT (-77.325 39.26),21.333333333333332,0.046875,0.0,0.0,-0.20096006758050836,0.07399426692023968,-0.2930047335005259,-0.2042646668926003,-0.242591277733204,-0.31641556324032794,-0.43758938610292986,-0.4398871276287798,-0.17042508492675504,0.046875,0.0,0.0,-0.29300473350052597,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.31641556324032794,-0.4398871276287798,0.07399426692023972,-0.20096006758050836,0.07399426692023968,-0.4375893861029298
-77.325,39.28,582,39,14,10,0,POINT (-77.325 39.28),41.57142857142857,0.024054982817869417,58.2,0.0,-0.08503460997156483,-0.2822969247825541,-0.29486573030177066,-0.2042646668926003,0.04973967795555821,-0.10331428096704681,-0.19724605719342805,-0.11412529508471368,-0.17042508492675504,0.024054982817869417,0.01718213058419244,0.0,-0.2948657303017707,0.019639457901386007,0.04973967795555822,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.10331428096704683,-0.1141252950847137,-0.28229692478255414,-0.08503460997156484,-0.2822969247825541,-0.19724605719342803
-77.32,39.12,45,7,0,0,0,POINT (-77.31999999999999 39.12),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.354417627941601,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.45183592071437295,-0.17042508492675504,0.0,0.0,0.0,-0.35441762794160103,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.45183592071437295,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.32,39.275,44,10,4,0,0,POINT (-77.31999999999999 39.275),11.0,0.09090909090909091,0.0,0.0,-0.19042138961605895,0.7615028958723045,-0.34883463753786687,-0.2042646668926003,-0.242591277733204,-0.4252225708951562,-0.43758938610292986,-0.4524648045609831,-0.17042508492675504,0.09090909090909091,0.0,0.0,-0.3488346375378669,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.4252225708951562,-0.4524648045609831,0.7615028958723046,-0.19042138961605895,0.7615028958723045,-0.4375893861029298
-77.315,39.12,35,7,2,1,0,POINT (-77.315 39.12),17.5,0.05714285714285714,35.0,0.0,-0.2114987455449578,0.23430733892473032,-0.354417627941601,-0.2042646668926003,-0.21335818216432778,-0.3567794531767965,-0.2930530199202398,-0.45812475918047457,-0.17042508492675504,0.05714285714285714,0.02857142857142857,0.0,-0.35441762794160103,0.31174677231914605,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.3567794531767965,-0.45812475918047457,0.23430733892473038,-0.2114987455449578,0.23430733892473032,-0.29305301992023974
-77.315,39.185,93,19,4,5,0,POINT (-77.315 39.185),23.25,0.043010752688172046,18.6,0.0,-0.19042138961605895,0.013661390359409907,-0.3320856663266646,-0.2042646668926003,-0.09642579988882288,-0.29623361827209366,-0.36077863150298595,-0.42164949607708496,-0.17042508492675504,0.043010752688172046,0.053763440860215055,0.0,-0.33208566632666464,0.9578595584367391,-0.0964257998888229,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.29623361827209366,-0.42164949607708496,0.01366139035940993,-0.19042138961605895,0.013661390359409907,-0.3607786315029859
-77.315,39.27,42,7,0,0,0,POINT (-77.315 39.27),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.354417627941601,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4537225722542034,-0.17042508492675504,0.0,0.0,0.0,-0.35441762794160103,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4537225722542034,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.315,39.28,322,25,8,3,0,POINT (-77.315 39.28),40.25,0.024844720496894408,107.33333333333333,0.0,-0.1482666777582613,-0.2699666720686014,-0.3209196855191964,-0.2042646668926003,-0.15489199102657533,-0.1172285411625375,0.005655470190653051,-0.2776350952033569,-0.17042508492675504,0.024844720496894408,0.009316770186335404,0.0,-0.3209196855191965,-0.1820875761371159,-0.15489199102657536,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.11722854116253752,-0.2776350952033569,-0.2699666720686015,-0.1482666777582613,-0.2699666720686014,0.0056554701906530785
-77.31,39.1,83,2,0,0,0,POINT (-77.31 39.1),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.36372261194782446,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.42793833454318664,-0.17042508492675504,0.0,0.0,0.0,-0.3637226119478245,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.42793833454318664,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.31,39.185,163,25,2,0,0,POINT (-77.31 39.185),81.5,0.012269938650306749,0.0,0.0,-0.2114987455449578,-0.4662979882882799,-0.3209196855191964,-0.2042646668926003,-0.242591277733204,0.31712201358859143,-0.43758938610292986,-0.37762762681437334,-0.17042508492675504,0.012269938650306749,0.0,0.0,-0.3209196855191965,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.31712201358859143,-0.37762762681437334,-0.46629798828827995,-0.2114987455449578,-0.4662979882882799,-0.4375893861029298
-77.31,39.19,361,2,1,0,0,POINT (-77.31 39.19),361.0,0.002770083102493075,0.0,0.0,-0.2220374235094072,-0.614620175213948,-0.36372261194782446,-0.2042646668926003,-0.242591277733204,3.260176075478059,-0.43758938610292986,-0.25310862518556043,-0.17042508492675504,0.002770083102493075,0.0,0.0,-0.3637226119478245,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,3.260176075478059,-0.25310862518556043,-0.6146201752139481,-0.2220374235094072,-0.614620175213948,-0.4375893861029298
-77.31,39.26,102,25,1,1,0,POINT (-77.31 39.26),102.0,0.00980392156862745,102.0,0.0,-0.2220374235094072,-0.5048001575802019,-0.3209196855191964,-0.2042646668926003,-0.21335818216432778,0.5329810771618797,-0.016369118941947324,-0.4159895414575935,-0.17042508492675504,0.00980392156862745,0.00980392156862745,0.0,-0.3209196855191965,-0.16959334847218835,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.5329810771618797,-0.4159895414575935,-0.504800157580202,-0.2220374235094072,-0.5048001575802019,-0.016369118941947296
-77.31,39.265,133,6,0,0,0,POINT (-77.31 39.265),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.35627862474284566,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.3964941422126783,-0.17042508492675504,0.0,0.0,0.0,-0.3562786247428457,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.3964941422126783,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.305,39.1,136,11,0,0,0,POINT (-77.30500000000001 39.1),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3469736407366222,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.3946074906728478,-0.17042508492675504,0.0,0.0,0.0,-0.34697364073662224,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.3946074906728478,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.305,39.11,106,35,8,5,0,POINT (-77.30500000000001 39.11),13.25,0.07547169811320754,21.2,0.0,-0.1482666777582613,0.5204773509688416,-0.30230971750674945,-0.2042646668926003,-0.09642579988882288,-0.40153072245418553,-0.3500416443008433,-0.4134740060711528,-0.17042508492675504,0.07547169811320754,0.04716981132075472,0.0,-0.3023097175067495,0.7887492744494491,-0.0964257998888229,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.40153072245418553,-0.4134740060711528,0.5204773509688417,-0.1482666777582613,0.5204773509688416,-0.3500416443008432
-77.305,39.145,43,27,1,1,0,POINT (-77.30500000000001 39.145),43.0,0.023255813953488372,43.0,0.0,-0.2220374235094072,-0.29477442752891736,-0.317197691916707,-0.2042646668926003,-0.21335818216432778,-0.08827183751246223,-0.2600161362213392,-0.4530936884075933,-0.17042508492675504,0.023255813953488372,0.023255813953488372,0.0,-0.31719769191670705,0.1754144090544016,-0.2133581821643278,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.08827183751246225,-0.4530936884075933,-0.2947744275289174,-0.2220374235094072,-0.29477442752891736,-0.2600161362213391
-77.305,39.19,42,9,0,0,0,POINT (-77.30500000000001 39.19),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.35069563433911155,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4537225722542034,-0.17042508492675504,0.0,0.0,0.0,-0.3506956343391116,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4537225722542034,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.305,39.195,166,3,2,0,0,POINT (-77.30500000000001 39.195),83.0,0.012048192771084338,0.0,0.0,-0.2114987455449578,-0.4697601286947824,-0.3618616151465798,-0.2042646668926003,-0.242591277733204,0.33291657921590523,-0.43758938610292986,-0.3757409752745428,-0.17042508492675504,0.012048192771084338,0.0,0.0,-0.36186161514657983,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.33291657921590523,-0.3757409752745428,-0.46976012869478245,-0.2114987455449578,-0.4697601286947824,-0.4375893861029298
-77.305,39.255,43,12,0,0,0,POINT (-77.30500000000001 39.255),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3451126439353775,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4530936884075933,-0.17042508492675504,0.0,0.0,0.0,-0.34511264393537755,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4530936884075933,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.305,39.26,72,18,0,0,0,POINT (-77.30500000000001 39.26),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.33394666312790927,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.43485605685589845,-0.17042508492675504,0.0,0.0,0.0,-0.3339466631279093,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.43485605685589845,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.3,39.085,109,3,2,0,0,POINT (-77.3 39.085),54.5,0.01834862385321101,0.0,0.0,-0.2114987455449578,-0.37139087329167797,-0.3618616151465798,-0.2042646668926003,-0.242591277733204,0.0328198322969434,-0.43758938610292986,-0.4115873545313223,-0.17042508492675504,0.01834862385321101,0.0,0.0,-0.36186161514657983,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,0.03281983229694339,-0.4115873545313223,-0.371390873291678,-0.2114987455449578,-0.37139087329167797,-0.4375893861029298
-77.3,39.09,30,3,0,0,0,POINT (-77.3 39.09),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3618616151465798,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.46126917841352544,-0.17042508492675504,0.0,0.0,0.0,-0.36186161514657983,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.46126917841352544,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.3,39.11,121,28,4,3,0,POINT (-77.3 39.11),30.25,0.03305785123966942,40.333333333333336,0.0,-0.19042138961605895,-0.14173424714976304,-0.3153366951154623,-0.2042646668926003,-0.15489199102657533,-0.22252564534462935,-0.2710284307876394,-0.4040407483720003,-0.17042508492675504,0.03305785123966942,0.024793388429752067,0.0,-0.31533669511546236,0.21484939016403845,-0.15489199102657536,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.22252564534462937,-0.4040407483720003,-0.14173424714976304,-0.19042138961605895,-0.14173424714976304,-0.27102843078763933
-77.3,39.15,39,10,0,0,0,POINT (-77.3 39.15),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.34883463753786687,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.4556092237940339,-0.17042508492675504,0.0,0.0,0.0,-0.3488346375378669,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4556092237940339,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.3,39.155,79,6,0,0,0,POINT (-77.3 39.155),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.35627862474284566,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.43045386992962725,-0.17042508492675504,0.0,0.0,0.0,-0.3562786247428457,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.43045386992962725,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.3,39.16,30,10,0,0,0,POINT (-77.3 39.16),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.34883463753786687,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.46126917841352544,-0.17042508492675504,0.0,0.0,0.0,-0.3488346375378669,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.46126917841352544,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.3,39.17,111,3,6,2,0,POINT (-77.3 39.17),18.5,0.05405405405405406,55.5,0.0,-0.16934403368716014,0.18608154993160514,-0.3618616151465798,-0.2042646668926003,-0.18412508659545154,-0.3462497427585873,-0.208396005441807,-0.41032958683810195,-0.17042508492675504,0.05405405405405406,0.018018018018018018,0.0,-0.36186161514657983,0.04107790245907339,-0.18412508659545157,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.3462497427585873,-0.41032958683810195,0.1860815499316052,-0.16934403368716014,0.18608154993160514,-0.20839600544180698
-77.3,39.175,33,16,0,2,0,POINT (-77.3 39.175),0.0,0.0,16.5,0.0,-0.2325761014738566,-0.6578697574480874,-0.3376686567303987,-0.2042646668926003,-0.18412508659545154,-0.5410493854954572,-0.36945081347394737,-0.4593825268736949,-0.17042508492675504,0.0,0.06060606060606061,0.0,-0.33766865673039875,1.1333558251759963,-0.18412508659545157,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.4593825268736949,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.3694508134739473
-77.3,39.21,67,0,0,0,0,POINT (-77.3 39.21),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.36744460555031383,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.43800047608894926,-0.17042508492675504,0.0,0.0,0.0,-0.3674446055503139,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.43800047608894926,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
-77.3,39.25,69,15,0,0,0,POINT (-77.3 39.25),0.0,0.0,0.0,0.0,-0.2325761014738566,-0.6578697574480874,-0.3395296535316434,-0.2042646668926003,-0.242591277733204,-0.5410493854954572,-0.43758938610292986,-0.43674270839572893,-0.17042508492675504,0.0,0.0,0.0,-0.33952965353164344,-0.4210396802288556,-0.24259127773320402,-0.07103781681355638,-0.2042646668926003,-0.170425084926755,-0.5410493854954572,-0.43674270839572893,-0.6578697574480875,-0.2325761014738566,-0.6578697574480874,-0.4375893861029298
